competence_programmation,competence_math,competence_physique,competence_electronique,competence_mecanique,competence_chimie,interet_aviation,interet_informatique,interet_donnees,interet_securite,interet_robotique,interet_energie,interet_cartographie,interet_automobile,trait_analytique,trait_creatif,trait_rigoureux,trait_aventureux,trait_methodique,moyenne_math,moyenne_physique,moyenne_informatique,moyenne_generale,filiere_cible
2,3,6,6,2,5,7,4,5,7,5,8,7,5,8,7,3,8,3,10.540170860162766,9.717238925706946,10.361967646415415,8.003696001035376,Maintenance Automobile
6,5,4,6,4,5,6,6,8,8,5,3,2,7,3,6,8,6,6,13.093659941585775,10.657128730799222,12.181608550610862,9.72713249910342,Topographie
6,7,8,8,4,6,10,5,4,7,7,5,4,5,3,7,2,7,5,11.994014588011424,14.986614497105498,10.666254485825215,12.567681802784,Pilotage
7,9,4,7,5,7,4,9,2,4,7,3,7,5,7,5,4,5,7,13.718962597106586,9.094908641660373,17.776581083962697,10.95956170371747,Intelligence Artificielle
5,5,4,6,5,2,7,4,6,5,7,4,2,6,8,8,6,5,4,13.610323189740193,8.070053873443198,13.743673588108074,10.867617406257038,Topographie
7,6,6,4,3,7,5,3,6,4,4,6,4,4,3,5,7,8,7,8.680159057762124,8.530695278888906,10.934561063177217,9.148756816509138,Topographie
4,5,5,7,7,6,6,3,2,6,8,6,3,4,3,7,7,2,8,9.22775407318749,12.29845551625871,12.07657698604589,10.80754077010645,Objets Connectés (IoT)
3,3,3,5,4,7,7,7,6,4,3,7,6,6,6,3,5,2,5,10.281981482539635,10.051967324882018,11.04111081355449,12.83232982960238,Maintenance Automobile
9,9,4,8,7,8,2,8,5,3,5,3,7,4,5,3,6,5,6,13.143743802357273,10.050719789071849,16.7477022429505,12.95326369057867,Big Data
8,9,4,4,7,6,7,9,3,2,5,5,3,4,6,2,8,3,8,10.603295182514463,10.90849868387722,16.44978811443977,10.390837206593687,Génie Logiciel
5,4,8,6,7,3,7,5,2,5,7,7,2,4,6,4,6,3,4,11.112945856942298,9.195642071250061,13.074023483165156,12.757528297689337,Topographie
5,6,7,7,7,6,5,7,6,5,4,3,7,8,7,4,5,4,2,9.962755984068025,11.439516268884406,11.265020937894334,10.685770337307027,Cybersécurité
8,6,7,6,4,5,6,7,6,5,6,2,7,5,7,7,4,3,3,11.195463486437728,9.398971931677627,16.94638983943647,8.793169579762964,Génie Logiciel
7,7,5,4,5,2,2,10,4,2,3,5,5,4,3,2,6,4,7,12.60972373721337,11.28620515065926,16.322480649457827,13.944063059994242,Big Data
4,5,5,7,4,6,7,2,2,2,5,6,5,5,3,3,5,4,6,13.112867060308213,13.681959016643916,10.24507060343415,10.901365421652429,Robotique
7,5,5,4,7,3,4,3,2,7,5,7,8,5,4,6,8,6,5,10.865879044744656,8.133571737137235,8.141344915067384,8.809590378116496,Objets Connectés (IoT)
3,5,8,8,5,3,9,5,4,4,8,5,5,3,6,8,5,2,5,9.548581055080568,15.637976678608371,11.369350709472005,12.677972474241466,Aéronautique
8,10,4,6,5,7,4,9,3,8,7,3,6,5,4,2,7,2,4,11.976705312806184,9.32908046768591,15.961144686292005,11.44721176232872,Génie Logiciel
6,9,3,5,6,6,4,9,4,4,5,5,6,5,5,6,4,5,2,9.700290595602405,8.575658371120452,14.678414963203517,13.064245522543645,Génie Logiciel
5,3,3,7,4,6,8,8,3,2,3,6,5,5,6,6,5,4,3,11.652345189322485,9.367464005692552,11.255118300011441,11.571540403906464,Robotique
3,3,4,4,8,6,4,4,5,8,6,3,4,3,3,6,5,6,5,13.60803326631967,13.110641890712435,11.734065533622646,8.53603750264914,Robotique
4,4,4,2,4,6,4,5,5,5,5,4,3,4,8,6,6,6,4,9.345574859067867,9.436748471372788,10.010273625436227,9.572202327686583,Cybersécurité
5,4,7,5,6,6,6,4,3,5,3,4,2,6,6,7,5,8,5,11.138707580004567,12.601749041269809,11.109594313531716,9.69003950777201,Topographie
10,7,4,5,5,4,5,8,6,6,8,4,5,4,5,5,4,4,2,12.611749924879966,10.931850470393503,15.742666008705596,8.095571847890648,Big Data
3,4,8,7,4,5,7,2,7,4,7,5,7,8,5,6,5,6,3,10.668938237666719,8.496731101978643,10.254026401631778,8.501940108320719,Topographie
6,6,3,6,3,5,8,6,5,4,6,3,4,6,6,4,3,2,5,12.60227804305614,12.15673927426835,10.028593373277795,13.931522256872231,Cybersécurité
6,6,6,8,5,8,7,8,5,8,7,5,7,6,7,8,2,2,5,10.289156461338198,13.551981252255027,12.542860355902732,12.623060644476322,Robotique
6,5,8,2,4,4,7,7,4,3,4,4,6,5,6,5,4,5,8,13.273922110559386,11.940194787474566,14.986002740247518,13.941783763621418,Génie Logiciel
6,5,6,5,4,3,4,5,7,4,4,3,5,4,4,5,6,3,6,9.92317829592826,10.819875140940976,13.207034869997644,11.60015222648881,Cybersécurité
7,8,8,6,7,4,6,9,5,3,6,3,4,4,5,6,6,5,6,12.538170301594057,11.412140543543149,15.74988606258757,10.761823463206813,Intelligence Artificielle
2,6,2,5,5,5,5,6,5,4,4,3,7,8,5,2,7,4,4,9.061504409170814,11.905349563614877,8.991440637189982,9.806781247016271,Objets Connectés (IoT)
6,4,8,6,6,6,9,5,4,8,4,3,5,4,6,7,6,3,6,12.310036149423876,13.552814399176384,13.358398896976887,13.803947482190429,Aéronautique
6,3,6,6,7,6,8,3,4,6,6,8,6,7,5,7,7,4,4,12.369870918372424,8.765554527363083,9.693584698718217,13.79429181337264,Cybersécurité
6,2,5,3,7,4,8,4,2,4,6,7,3,4,4,4,4,2,5,8.515542869607852,10.032610055095523,12.113509146398691,8.366964184539874,Pétrochimie
6,4,7,7,3,7,6,4,4,5,7,5,2,4,4,7,4,8,3,8.72185322897621,10.740953346976752,12.216811714718226,8.388991706428843,Robotique
6,6,5,3,3,4,6,6,3,6,6,7,4,7,8,2,2,5,5,11.501408265081324,13.108474877028584,11.229762244573996,12.08420952724304,Pétrochimie
3,5,3,4,6,7,5,4,7,6,4,4,7,5,6,4,6,3,7,13.275562960025312,13.654594389610445,13.839170194265133,9.232096371222019,Maintenance Automobile
5,5,4,5,6,6,4,4,7,4,6,6,2,4,4,5,3,6,5,8.9265508148608,11.010664600862029,8.44138751189318,10.494985537545048,Robotique
6,4,4,4,3,3,2,8,4,2,3,7,4,3,6,4,2,3,7,12.679347703272693,11.62363710814641,9.682879375025152,9.388735661919133,Pétrochimie
6,3,6,6,7,3,6,8,6,4,6,3,5,4,3,6,6,8,6,9.700703370682948,9.54357965722874,12.615530356554622,10.246369598782676,Cybersécurité
6,6,6,5,5,6,4,10,3,6,6,4,6,6,4,2,6,4,3,9.370497467193973,13.25166177952963,16.54307187880135,9.900439473091737,Intelligence Artificielle
5,3,5,6,5,6,7,6,6,4,6,4,6,5,7,5,7,5,6,11.142941177778981,13.349911887703135,12.826180331305693,11.962879354909951,Robotique
7,5,3,8,4,5,4,4,7,3,3,7,5,4,5,7,4,5,5,11.337714155598027,11.88554304632631,9.755821160149969,13.98682125351519,Topographie
9,9,6,6,4,8,3,8,2,5,6,2,7,4,6,4,4,3,6,12.94343606990703,11.070898876219257,13.922020133059851,9.351834698492375,Génie Logiciel
2,6,2,2,4,6,3,6,3,8,5,2,8,4,5,4,4,4,6,13.189960163581691,9.128320422043336,9.690012784364145,10.696812458093198,Pétrochimie
5,6,2,3,3,4,4,6,2,4,8,5,4,4,3,7,6,4,2,9.444410268667069,12.093856536830256,8.926552724180672,11.357384635531858,Maintenance Automobile
8,7,5,4,5,7,6,6,2,6,5,4,7,2,8,4,5,4,7,8.54092859954278,8.24120912876887,10.548513039839943,8.39883864933677,Objets Connectés (IoT)
10,7,3,6,8,4,4,6,6,4,5,4,7,6,8,6,7,6,5,11.3197605391415,13.294568039917262,17.810983466288167,12.45062294551387,Génie Logiciel
7,5,5,6,6,5,2,5,8,4,5,6,4,4,6,5,6,7,3,13.649029053288787,13.726117043323665,11.420754950810743,11.192377362785075,Robotique
10,5,8,4,5,4,5,10,7,7,5,6,3,7,5,7,4,2,4,9.624098218012993,8.217760896831745,13.846051334297936,8.401408250074848,Génie Logiciel
3,5,9,2,5,5,8,7,5,8,7,7,7,6,5,5,6,3,5,13.901686350037952,13.675643063711309,11.836669469839304,13.234303818277255,Aéronautique
9,10,6,5,5,4,6,8,4,6,4,6,8,4,6,4,5,5,4,13.543753068659115,8.708140801216848,14.02801609781004,9.619392239769583,Intelligence Artificielle
7,5,2,3,7,4,5,3,6,6,4,5,7,6,5,7,4,8,6,13.260455768687045,10.0064689325047,11.015092483792198,10.298479554484292,Cybersécurité
7,3,4,7,5,5,7,4,3,7,4,5,6,8,3,6,6,3,8,8.129126197037325,8.304976343401016,9.276079306079108,12.604763075689434,Topographie
7,5,5,6,5,8,7,6,7,8,5,4,8,6,2,5,7,3,5,10.947735857256239,8.732788092975726,13.950345361370113,10.183458060547276,Génie Logiciel
5,5,4,7,6,7,4,5,3,3,5,4,5,3,3,5,4,6,2,13.045615654015052,13.65794762496625,13.145919961426234,13.001615387333654,Pétrochimie
7,6,5,6,6,5,6,10,3,3,4,7,2,8,3,6,7,4,3,13.192131867464742,10.88085735517765,13.733261536191872,12.072551982558528,Génie Logiciel
6,8,5,7,5,6,6,2,2,5,2,2,2,8,6,2,6,3,7,11.463536025701444,12.626843993268224,8.39281589672361,13.911456253662944,Maintenance Automobile
6,5,8,6,3,5,4,8,6,6,6,3,4,4,6,4,6,5,5,12.017829701948827,13.293899336416246,8.16569486202953,12.49546805389652,Cybersécurité
3,6,7,6,2,7,8,8,5,4,6,6,4,5,5,2,2,7,6,13.938875777163032,13.694752451967155,11.004535317641785,13.990822486708197,Aéronautique
8,8,5,4,3,6,6,7,7,3,5,6,7,2,5,5,3,3,5,10.62990735791919,9.40625505623814,14.120836300389792,12.720831097068388,Génie Logiciel
10,7,5,5,7,2,4,10,2,4,5,6,8,8,7,8,7,7,6,12.674531723464366,10.635677951977017,13.995253045206807,11.460036061277284,Génie Logiciel
8,7,7,5,5,3,8,4,3,3,6,5,3,4,5,5,3,5,4,10.17463444379107,8.728276483018021,8.149816534287018,10.392609267934036,Topographie
3,3,2,4,3,7,6,5,7,3,5,8,4,4,4,4,3,4,5,13.859838848522234,12.535226908071195,13.442665799695938,10.313759397773817,Robotique
4,7,2,5,7,3,5,4,4,5,6,6,6,6,6,8,5,6,4,13.180324202117232,13.674337087020266,12.56634007608951,12.61272008218171,Objets Connectés (IoT)
4,6,7,3,4,8,8,7,4,3,4,5,3,3,6,7,4,8,5,12.367130831902088,14.143879765607178,9.773949729205505,11.167943412804194,Pilotage
5,8,5,6,3,8,4,5,6,5,4,2,7,5,6,6,4,3,5,13.504628870762083,10.835768075359502,11.075230244440057,13.857399119943876,Topographie
4,4,7,5,7,7,4,4,3,5,5,3,5,4,7,4,4,4,6,8.294422619219494,11.16767153459579,9.293109187152263,12.303269134311474,Cybersécurité
7,6,8,7,5,6,10,3,5,3,4,5,4,6,3,5,5,3,3,10.731666830285135,16.815063789590038,12.268602716710603,13.45800829012771,Pilotage
5,3,3,4,2,2,4,5,4,4,5,5,2,7,3,6,4,3,4,9.270041877490964,11.527960068098476,10.441066984722145,10.110939292307894,Objets Connectés (IoT)
8,10,4,5,4,6,4,8,5,4,8,4,4,7,6,4,6,6,4,8.80867600636598,9.553793997570006,14.176473647437636,8.712574039155452,Intelligence Artificielle
10,7,7,4,6,3,8,8,7,3,4,4,3,7,3,3,2,2,7,11.87759404563565,11.831501880088911,15.211023987908685,10.090663907738875,Génie Logiciel
5,4,4,8,4,7,5,6,5,7,8,5,7,4,6,6,4,6,4,10.706214867548526,12.569724651744973,11.09048205521989,12.538215552240038,Pétrochimie
2,2,5,4,5,3,7,7,4,7,7,4,4,4,6,6,5,7,6,11.744411874144182,11.957964652901374,8.803926435342794,10.885666179678589,Pétrochimie
9,9,6,7,6,8,4,9,3,3,4,8,2,8,4,5,7,5,4,13.544211571513957,8.670671188397334,16.70892509874952,10.418079394000163,Big Data
5,2,6,5,6,3,3,7,8,7,5,5,5,4,3,3,3,5,8,13.252006503404141,13.639143026676432,13.669804674058412,13.429971237570072,Cybersécurité
8,8,6,6,6,3,5,10,4,7,7,5,4,4,2,2,5,7,7,13.234593104117558,11.091010805537529,17.5790034120437,13.591936597658304,Intelligence Artificielle
8,8,8,6,7,6,8,8,2,4,8,4,6,4,4,4,3,8,8,9.152297285032143,12.016365634355445,13.500878945359077,11.339374138124352,Big Data
7,2,3,6,4,4,5,5,7,2,4,2,6,7,3,4,6,3,3,10.13478613042522,8.275044487261379,12.663298974405631,8.521006738907248,Pétrochimie
6,9,2,3,6,5,3,6,6,3,6,7,5,5,6,3,6,8,4,10.277004195818431,12.421451625183346,14.622334247055914,10.268242847574452,Big Data
6,4,3,3,5,6,5,7,6,5,4,2,5,6,6,8,4,3,4,13.348190410202136,9.409308534533684,11.718671343966873,13.816748534157842,Maintenance Automobile
7,3,4,4,4,5,6,4,7,5,4,7,3,6,5,4,7,5,5,9.989953066103231,10.92168584241952,11.476146634852956,9.13892129259262,Pétrochimie
4,3,6,2,5,7,8,6,3,7,4,5,2,6,6,7,4,5,4,8.640179992161405,11.596972008439536,13.869677367592498,10.300473476816602,Maintenance Automobile
6,3,6,5,8,3,3,4,6,4,3,7,6,7,5,2,5,7,3,13.12792960744971,11.575634819388764,10.035777190348355,9.506633661716286,Cybersécurité
7,5,10,3,4,2,10,3,3,5,5,7,6,4,5,6,7,5,3,11.363135782772655,15.438869834966011,11.363728087175568,12.250489358780957,Aéronautique
10,8,6,2,8,8,4,9,7,8,7,3,4,7,6,6,5,4,6,8.410346835322867,12.28135697332349,14.089572207579778,11.240965968778186,Intelligence Artificielle
7,5,7,3,4,2,8,6,3,6,6,4,4,6,7,6,4,6,4,12.91557341609252,12.16454552397624,13.597512485472501,9.113568174975022,Aéronautique
5,4,10,7,7,6,9,3,2,3,7,6,6,6,6,3,6,4,4,8.361619617883676,14.385543957739557,12.522308518979559,10.757394202603294,Aéronautique
3,7,5,4,4,7,6,4,5,4,3,6,4,6,4,6,6,4,4,10.73289387067925,11.98618441217981,8.480780576436459,11.248395073595056,Cybersécurité
7,2,2,3,6,7,4,3,5,4,6,5,3,7,5,5,4,6,6,8.299493182070309,8.36461879081544,8.323304943255309,12.705717322697858,Robotique
10,10,4,6,3,4,6,10,4,2,7,4,4,6,5,8,4,7,6,9.619004924485568,10.098353685735088,13.05872638434886,11.971610346487271,Big Data
8,5,9,5,7,5,10,6,3,5,4,4,5,6,6,5,3,6,3,8.467534108653254,13.122034666230707,13.62552470582498,9.981758202061124,Pilotage
6,6,10,6,6,5,8,5,4,2,4,5,6,6,4,7,5,7,4,8.295709954198333,14.680052774144423,9.784523491315912,8.448440553204602,Aéronautique
5,7,5,6,7,6,5,3,7,6,4,6,2,8,2,6,6,3,8,12.416738139387014,12.057053645613015,12.296846600784596,9.001569255837566,Robotique
8,4,5,5,7,6,6,2,5,7,3,5,5,3,5,7,3,5,6,9.509428723888941,10.951145231361812,11.9614438048281,12.661940808532266,Objets Connectés (IoT)
8,10,4,3,4,7,3,10,3,6,6,8,4,8,5,6,6,7,6,10.869877305378418,8.456714774294387,14.809510516771379,13.85864423556721,Big Data
5,5,3,5,7,3,3,4,6,2,6,6,4,7,3,3,2,7,4,10.949265884105166,11.602587974383074,9.870849601405121,8.348593503939933,Objets Connectés (IoT)
5,7,6,4,5,4,5,5,2,4,3,5,6,7,3,6,7,3,8,10.481643159464802,8.555941127589087,10.687442140480151,11.407310826877536,Robotique
3,4,4,8,5,3,7,6,5,2,5,7,4,3,3,5,3,4,3,9.291185388945898,8.654853050400066,10.451836865905864,12.675078941050234,Topographie
6,6,6,5,6,6,4,3,6,7,7,4,4,5,2,6,4,4,3,13.623349137048503,8.797813240645535,9.342590151651747,11.767890528262472,Maintenance Automobile
3,6,6,5,7,3,3,3,3,4,6,4,7,3,4,4,3,7,5,10.281981391128873,13.800971188072692,11.239303848399004,8.875641469938069,Robotique
2,6,6,6,8,6,9,6,4,2,7,7,8,7,5,5,5,6,3,10.97761887829228,15.731144599259295,12.975799745635724,10.174603637549147,Aéronautique
3,5,3,6,7,5,6,6,4,3,4,5,2,6,7,5,3,4,5,13.679310448720418,13.129300071134082,9.140054273669117,13.24666217136092,Topographie
5,7,7,2,6,7,5,5,5,4,5,5,6,5,6,4,3,4,4,8.989489177627163,10.341175009251053,10.31453222971377,11.25895293777112,Maintenance Automobile
5,6,5,6,6,6,3,7,7,5,3,7,6,7,6,6,6,3,4,9.090595291819008,8.896158169697552,12.48943709809649,10.346451910030265,Cybersécurité
5,6,5,5,6,6,5,2,6,2,6,2,4,3,6,4,4,4,7,12.379324624668293,12.42603031295844,8.913056633529717,13.494927516571604,Pétrochimie
7,10,4,4,5,6,7,8,8,2,3,7,3,6,4,4,7,4,6,12.660485643666537,9.507476352497408,13.421159070614593,8.86968872700195,Big Data
7,4,4,6,6,6,5,4,4,5,5,5,7,4,4,5,6,7,4,11.639643894878498,13.018831351221746,12.189555265480497,10.762906344842225,Cybersécurité
4,5,5,3,5,4,6,7,4,6,5,4,2,3,5,5,3,5,7,13.168021720908738,8.753821378993736,10.202069612782234,13.352672142813603,Topographie
9,10,6,6,7,5,4,7,4,4,7,5,2,6,3,4,4,6,6,9.284545758166193,9.606987282267278,15.204053744824384,8.779163766393031,Big Data
10,10,6,4,3,7,3,8,6,4,7,6,6,6,6,6,6,2,4,9.249807342267623,10.095515594772863,17.479813608821956,9.658905349231894,Génie Logiciel
4,4,10,4,4,5,10,6,4,3,6,5,6,5,4,5,5,8,5,11.851118619593343,12.839482844024534,10.358154822328082,10.344069077791449,Pilotage
5,5,7,2,7,6,6,4,3,6,6,6,3,6,7,6,4,4,6,11.099760859825238,10.723275697553767,12.569975297440658,13.280763493112879,Maintenance Automobile
3,4,9,7,5,8,9,3,6,3,5,6,5,3,4,6,6,3,3,10.859477740138704,13.591161099794128,8.0043950815877,10.841582838602214,Pilotage
5,6,6,7,5,2,4,8,5,4,4,6,4,5,6,4,6,5,2,12.3153037709913,12.227158811339216,13.699942616099412,13.30296862607228,Topographie
9,6,6,3,6,8,8,7,4,5,4,6,7,4,6,3,6,5,6,9.849467904878923,13.653986524062407,14.741633730360789,11.218749170087086,Génie Logiciel
6,6,6,3,4,6,8,4,5,5,6,7,4,3,5,5,3,3,8,9.211689793516367,10.889556068634981,8.716276857546498,8.36075907936709,Objets Connectés (IoT)
4,6,6,5,6,4,9,4,3,3,3,4,5,7,5,5,5,5,7,13.159840885643163,14.058555642083977,11.788416474459934,9.579690351537344,Pilotage
10,8,6,5,6,2,4,9,5,6,7,7,3,6,6,6,4,6,2,12.18317672553361,12.475715917369861,15.841070674855082,8.623606352816859,Génie Logiciel
5,5,8,2,5,2,3,7,7,4,5,3,7,3,6,5,4,6,7,11.635065935348134,10.809502143963108,9.658483100593973,9.764712126602355,Robotique
6,9,4,3,4,3,5,9,7,7,8,6,5,5,4,7,5,8,5,12.581068328741356,12.31717521071954,16.94602334941119,9.175507993102581,Intelligence Artificielle
7,5,4,5,4,5,7,5,6,5,4,3,6,7,5,6,2,6,5,9.507491808576566,13.567544479286182,11.074303346506891,11.51532059131239,Objets Connectés (IoT)
3,3,5,3,4,5,4,3,8,5,5,3,3,4,8,5,5,6,5,10.457804962013777,11.209026596581221,10.452603435048681,13.991458020140936,Robotique
5,6,6,7,4,4,3,7,6,4,4,8,4,7,3,8,4,2,8,9.327502953726276,13.285927494084913,12.24156955335925,11.723904734605838,Pétrochimie
4,7,10,5,2,6,8,8,6,5,6,5,5,7,7,4,8,7,7,11.165582047365646,12.982137082772025,8.671914858925177,11.849993820909368,Aéronautique
4,7,9,5,2,4,9,5,3,6,6,6,6,5,7,3,6,8,6,11.454210898633306,15.211305517946679,11.334844564064996,10.383358249660445,Pilotage
6,5,3,8,3,5,5,3,6,3,3,8,3,6,4,6,4,2,3,10.980323898252271,12.204491263741946,8.075439975534701,11.604124020024663,Maintenance Automobile
3,8,7,3,4,4,4,3,6,7,7,4,7,2,2,8,8,7,4,12.085316983040325,9.795568009111673,13.076907611097997,11.661183501682833,Cybersécurité
7,3,7,5,2,6,6,7,5,5,8,5,6,5,4,4,6,4,7,13.403913774772146,11.743049843522964,9.573222006982073,12.459235604638376,Cybersécurité
5,5,10,4,5,5,10,4,6,5,5,2,4,6,4,4,4,6,3,9.493115808497736,14.596845651864447,11.029194015343124,12.602259194280704,Pilotage
5,7,2,2,4,5,3,5,6,8,8,4,7,3,4,6,2,3,3,8.323099975673646,8.819412360483922,9.535266868916445,12.907887463441579,Topographie
9,7,6,2,6,7,5,9,5,6,5,4,5,8,4,5,5,6,6,12.683839055336332,9.71733314647099,13.554726756927815,8.86900088034901,Intelligence Artificielle
4,7,5,5,3,7,6,5,3,7,3,4,5,4,8,3,5,2,6,10.834253779111851,12.429932423446605,11.366024565119991,8.105634215076249,Maintenance Automobile
6,2,3,6,7,7,8,6,4,7,2,5,4,4,6,7,8,4,4,12.668646191081358,9.799219965880003,9.127199421960432,9.848125285671019,Cybersécurité
9,7,5,4,4,4,6,10,3,6,7,3,3,5,3,4,4,8,5,13.263127119569528,13.489235550624432,14.44024471239795,13.677444766268895,Intelligence Artificielle
7,3,9,2,6,6,10,3,5,6,6,4,4,6,6,6,4,6,7,8.076809258642268,15.530309153748334,8.846597280086439,13.76226189769697,Aéronautique
6,5,8,5,6,5,5,6,7,2,4,4,4,5,5,6,3,6,2,13.815906051354297,10.06953385948982,9.199414148278263,13.5608083852354,Objets Connectés (IoT)
8,10,7,5,6,8,5,10,5,8,4,8,4,3,6,7,5,7,8,12.867346990485524,11.352025736468512,15.865706942914832,11.163453369408382,Big Data
5,8,2,6,2,5,7,5,5,8,8,5,3,7,5,6,6,6,5,8.63581049483855,8.011834723701368,13.19629303474872,10.739871307902407,Topographie
3,6,10,4,5,3,8,6,3,6,5,5,4,5,3,5,4,3,3,13.205274135787363,14.348438945657495,8.047929745829272,13.744934540961061,Pilotage
5,6,7,4,4,4,4,5,8,4,6,4,3,4,4,6,2,6,6,12.948408961536717,13.515339625672738,11.271679897064658,10.058047137938058,Topographie
5,2,10,3,4,3,10,4,4,5,3,3,4,4,5,7,6,7,5,11.770753669811254,14.078195194797017,13.909188238429827,9.653094053370761,Aéronautique
10,8,6,6,5,7,6,8,5,3,5,6,8,5,3,6,6,6,5,8.47551351210229,12.06400308256743,16.984340268735213,13.459890900477014,Big Data
8,6,4,8,6,4,3,8,4,2,2,2,8,3,7,5,5,6,4,8.962042470052825,12.214254533658849,17.629329634952562,10.733784044248747,Big Data
8,5,10,4,4,4,10,6,3,2,6,5,7,5,7,6,6,7,6,8.945204398280541,14.650091309672803,9.261038917804457,13.592770887207184,Pilotage
9,7,7,7,8,5,4,8,5,3,4,7,5,7,4,7,7,7,6,10.07663988855408,11.52162216321577,16.21329653485486,11.411902514058955,Big Data
9,7,3,6,4,5,6,6,7,4,7,8,4,6,5,6,6,5,4,8.881983217338608,9.947589356031601,14.601023527268172,9.2409069121824,Génie Logiciel
7,8,4,3,6,4,4,8,7,3,7,3,5,4,8,8,2,4,6,10.741830410825292,12.765311080672674,10.290198562783697,9.083174784889259,Robotique
4,5,3,5,7,4,4,6,3,6,3,7,5,4,6,4,6,7,7,13.000463171302771,8.063991409586137,12.046619958495038,9.512649018076772,Pétrochimie
6,8,2,3,5,7,3,6,4,6,7,4,5,5,7,5,4,3,5,12.831596120636377,10.088051593629697,17.441911308315255,9.17685015302824,Big Data
4,4,6,6,6,8,3,4,5,3,8,5,8,5,2,7,3,5,6,9.88375866462854,9.881128819685054,9.458801673067198,12.557518122256194,Cybersécurité
8,7,5,6,6,2,4,7,4,5,8,5,2,7,5,7,8,7,3,13.292635955188155,13.26013744290854,15.525241131799202,10.309143444497618,Big Data
5,8,5,3,3,8,7,2,4,4,7,5,7,4,5,4,4,4,7,9.354036339260537,11.77458128700752,10.688283655001781,9.830184312366406,Pétrochimie
5,7,7,7,6,6,3,7,6,2,7,5,6,4,6,4,2,8,3,13.18069941923235,10.42441424245441,11.566786246340762,8.100328568634259,Maintenance Automobile
4,4,10,6,2,7,9,6,6,6,6,8,6,2,5,7,6,2,6,10.486803757241812,14.509142384520867,12.902186377535298,13.937171484399741,Aéronautique
8,8,7,5,6,6,7,10,6,6,7,4,6,4,6,2,7,5,2,13.58360374671565,8.555564589675908,13.536363577423145,8.4517316924774,Big Data
10,8,7,7,8,4,5,6,7,8,4,4,5,6,4,4,4,5,5,12.01876512574027,13.287705249579894,14.273635655195148,8.105585965331352,Intelligence Artificielle
8,8,10,5,7,4,7,6,3,4,5,5,5,7,7,3,7,7,3,12.981045157086855,14.953836339850756,9.724317640156794,12.907060273642685,Pilotage
6,6,4,2,4,6,2,5,6,2,3,6,6,8,8,5,5,3,8,10.756814083039554,13.507086865314482,10.880607264063759,9.365986195331521,Robotique
3,6,8,4,2,3,8,7,4,5,7,7,4,5,5,2,4,4,2,8.233843005833876,15.167919960470481,8.218272291232806,9.913009266962554,Pilotage
5,6,7,7,4,8,8,6,8,4,5,4,5,7,8,2,2,6,6,10.137618128196616,14.998027144149692,10.150743701758241,9.712441709873582,Aéronautique
6,4,5,4,2,8,6,3,7,7,4,8,7,5,6,5,7,3,8,12.608041441212752,12.75853505757027,10.045224550945438,11.547206891016009,Robotique
9,10,3,6,5,6,5,10,6,4,5,2,5,6,6,4,6,3,5,9.284084511292606,13.177800144792823,16.452887124837225,11.234086368070047,Intelligence Artificielle
7,7,9,4,5,6,8,5,4,2,4,5,2,4,5,6,3,4,7,11.999140049713048,15.533965848084833,12.547653161892821,11.695368191655717,Pilotage
5,2,4,7,4,7,3,6,4,3,5,6,4,6,8,5,4,6,4,13.880653723872456,8.355903822267358,10.127823653365583,9.345149215255272,Pétrochimie
5,5,9,4,4,5,8,7,5,4,4,4,8,5,5,3,7,6,6,9.803717060868813,16.85332236475535,9.708915560482394,11.204078561296626,Pilotage
8,6,5,4,6,4,8,4,2,8,3,8,5,4,7,8,5,2,5,12.771491914453948,8.81166164026686,8.266929337642578,13.917873926413318,Cybersécurité
6,9,8,4,6,3,8,7,4,6,4,7,5,4,6,6,6,5,3,13.446169310801936,10.439633078683551,16.494922113847622,12.895214137811262,Génie Logiciel
10,5,5,8,6,3,6,10,6,7,5,3,4,5,8,4,6,7,4,13.033684438112383,10.561183985235722,15.415126385778219,10.998418409802984,Big Data
10,7,2,5,4,3,4,9,5,6,6,5,6,3,5,5,5,2,4,9.688053873884385,11.181810067221559,14.016207380778066,12.342072099002717,Génie Logiciel
7,7,8,3,6,6,5,9,8,6,5,7,5,5,5,6,4,5,2,9.963090179220103,12.114493334943251,14.29470379124077,10.001055234460155,Intelligence Artificielle
5,3,10,7,4,4,10,4,5,2,7,6,4,3,5,5,4,6,5,13.661245788349454,13.63416093298058,9.060943741370835,12.507091756994974,Pilotage
6,5,10,5,3,6,8,4,6,3,3,7,4,6,2,3,2,4,4,10.77805075590014,14.266447474495058,8.90110357011621,11.130734764996227,Pilotage
5,3,5,5,5,6,5,6,5,3,5,6,8,5,6,6,7,3,3,12.203922952098338,9.090693521963122,10.500355913916287,10.133963267186102,Robotique
6,5,9,8,4,6,10,4,3,6,6,8,3,2,8,5,5,5,6,8.545852187781835,16.71588824325859,13.441151324712798,10.435580289498454,Aéronautique
7,7,7,3,3,6,6,6,6,5,5,4,8,4,4,4,5,3,5,12.882000410429397,9.892262530707981,10.484266971518839,13.36073847148223,Topographie
